Source_id,Isl_id,RA_1,E_RA,DEC_1,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,RA_max,E_RA_max,DEC_max,E_DEC_max,Maj,E_Maj,Min,E_Min,PA,E_PA,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Resid_Isl_rms,Resid_Isl_mean,S_Code,RA_2,DEC_2,SIDEPROB,FPEAK,FINT,RMS,MAJOR,MINOR,POSANG,FITTED_MAJOR,FITTED_MINOR,FITTED_POSANG,FLDNAME,NSDSS,SDSS_SEP,SDSS_MAG,SDSS_CLASS,NTMASS,TMASS_SEP,TMASS_MAG,YEAR,MJD,MJDRMS,MJDSTART,MJDSTOP,Separation
3179,2951,20.50781239772211,1.8734343453535648E-4,-1.1691693382364226,1.977138020852237E-4,5.908595019705835E-5,1.539133280372145E-5,4.4156074186454826E-5,7.270636159923041E-6,20.50781239772211,1.8734343453535648E-4,-1.1691693382364226,1.977138020852237E-4,0.002890439025575958,5.014438009947481E-4,0.002559131290984329,3.999429327318611E-4,142.0425666109411,58.58497539382184,0.0028903626432688727,5.014438009947481E-4,0.0025588399101114426,3.999429327318611E-4,142.02343039472044,58.58497539382184,0.0016814663507928843,5.014438009947481E-4,0.001008310159083128,3.999429327318611E-4,137.3601181538001,58.58497539382184,0.0016814059284482956,5.014438009947481E-4,0.0010082049389694,3.999429327318611E-4,137.34098193757941,58.58497539382184,4.424655096635682E-5,6.4806237324033016E-6,6.8867666414007545E-6,-2.1293693919233192E-7,8.155378736773855E-7,-2.0360369035188342E-7,S,20.507820567881705,-1.1690443994470985,0.057508945,1.13,0.8731818,0.14835346,0.0,0.0,86.3,5.49,4.83,2.7,01225-01050M,2,0.66792023,21.800388,g,0,99.0,99.0,1995.8823,2450040.5325652575,2.7865672428258748,2450039.7135995375,2450052.679965278,0.4507399087848515
3180,2952,20.504597564693768,1.2655844556720263E-4,-0.8145866693784932,1.2864038544591983E-4,8.941884080555417E-5,1.5383155654862668E-5,6.683993551013006E-5,7.264319533190543E-6,20.504597564693768,1.2655844556720263E-4,-0.8145866693784932,1.2864038544591983E-4,0.0029154009979785386,3.3635811696285426E-4,0.002536737988243585,2.5971069528968175E-4,136.8728308347693,34.135992935656176,0.0029153762256069653,3.3635811696285426E-4,0.002536296877389424,2.5971069528968175E-4,136.85945234870843,34.135992935656176,0.0017312267125139094,3.3635811696285426E-4,9.365903995336987E-4,2.5971069528968175E-4,132.89495314642912,34.135992935656176,0.001731201412558682,3.3635811696285426E-4,9.364332631023355E-4,2.5971069528968175E-4,132.88157466036824,34.135992935656176,8.083406103309391E-5,7.994418649094404E-6,6.8867661866534036E-6,-2.129369107706225E-7,8.794805808065576E-7,-1.8415020974771323E-7,S,20.50474186011332,-0.8144916808701167,0.014053002,1.72,1.9072108,0.15346372,4.48,0.0,139.6,7.56,5.06,150.5,01225-00390Z,0,99.0,99.0,-,0,99.0,99.0,1997.6394,2450682.876885393,1081.0890039343337,2450035.7244791673,2452494.9655092596,0.6218709756436218
3183,2955,20.499148477116503,3.651386276751134E-5,-1.0403790900962537,3.6002529992016716E-5,2.307528666426746E-4,1.3213059634717275E-5,2.0600508910757718E-4,7.06762052192696E-6,20.499148477116503,3.651386276751134E-5,-1.0403790900962537,3.6002529992016716E-5,0.002503720401956807,8.638433794162632E-5,0.0024731564403956243,8.437095407500885E-5,63.20411105550717,115.29829806940867,0.0025033430636290303,8.638433794162632E-5,0.0024731500524486118,8.437095407500885E-5,63.18692542054748,115.29829806940867,9.250465067214363E-4,8.638433794162632E-5,6.851912375871566E-4,8.437095407500885E-5,84.87676832619793,115.29829806940867,9.249132530700792E-4,8.638433794162632E-5,6.851849023741522E-4,8.437095407500885E-5,84.85958269123824,115.29829806940867,2.206154210537781E-4,9.883932009762735E-6,6.8867661866534036E-6,-2.1293698182489607E-7,1.7920477830557502E-6,-1.5926944740840554E-7,S,20.49922135971666,-1.0401472038647335,0.014053002,3.87,3.9982874,0.14579853,1.4,0.2,87.3,6.4,5.58,0.5,01225-01050M,2,0.1976105,14.306797,g,1,0.21419613,13.021,1995.8798,2450039.6234883806,0.4364003129621669,2450038.713831019,2450040.7103009266,0.8750395742770707
3184,2956,20.496081144810724,1.0255479632767646E-4,-1.5817358349458164,9.112981635445485E-5,7.430048702647032E-5,1.2165795042295697E-5,7.26912679048629E-5,6.909424923897858E-6,20.496081144810724,1.0255479632767646E-4,-1.5817358349458164,9.112981635445485E-5,0.0025062598954749436,2.5101163952200505E-4,0.0022544858191730784,2.0337570296022334E-4,62.262972842232784,38.3368848368534,0.002506049264502816,2.5101163952200505E-4,0.002254350780170266,2.0337570296022334E-4,62.23676074085009,38.3368848368534,0.0,2.5101163952200505E-4,0.0,2.0337570296022334E-4,0.0,38.3368848368534,0.0,2.5101163952200505E-4,0.0,2.0337570296022334E-4,0.0,38.3368848368534,6.345200416560451E-5,7.276991456858833E-6,6.8867661866534036E-6,-2.1293696761404135E-7,6.846412929917278E-7,-2.1439510078380408E-7,S,20.496245104785825,-1.581538840052915,0.20982137,1.01,1.5017104,0.14531615,8.06,0.0,31.2,10.16,5.04,27.3,01225-01310T,0,99.0,99.0,-,0,99.0,99.0,1995.9188,2450053.891501941,4.3098437248227,2450040.70837963,2450062.6526620374,0.9225373590047822
3185,2957,20.488743765932245,5.429383216958626E-5,-1.3303371931446466,3.0797906489526905E-5,2.8585633394104145E-4,1.5722954561238795E-5,2.0669597877098991E-4,7.19759545795103E-6,20.488743765932245,5.429383216958626E-5,-1.3303371931446466,3.0797906489526905E-5,0.0032258665157591203,1.2784842439431089E-4,0.002369909504875713,7.250927905873847E-5,89.00382174006394,5.409410727962796,0.003225416133403639,1.2784842439431089E-4,0.0023699092696544428,7.250927905873847E-5,88.9816052255789,5.409410727962796,0.0,1.2784842439431089E-4,0.0,7.250927905873847E-5,0.0,5.409410727962796,0.0,1.2784842439431089E-4,0.0,7.250927905873847E-5,0.0,5.409410727962796,2.810506463011852E-4,1.0640173321748302E-5,6.8867661866534036E-6,-2.1293693919233192E-7,4.525197255134117E-6,1.8688000125166582E-7,S,20.488779708023003,-1.330102821396938,0.014053002,2.01,3.3347728,0.15641285,8.98,0.0,85.3,10.48,5.48,84.6,01225-01310T,1,1.6888071,19.342207,g,0,99.0,99.0,1995.8955,2450045.3668945376,6.078926155923378,2450039.7135995375,2450052.679965278,0.8535967721818811
3186,2958,20.486290211792348,9.600385494315908E-6,-1.6280477801858277,9.250309822772717E-6,9.719002166441073E-4,1.3796452935565129E-5,8.256713823663797E-4,7.125551585301171E-6,20.486290211792348,9.600385494315908E-6,-1.6280477801858277,9.250309822772717E-6,0.0026756129824466565,2.412520760754763E-5,0.0024319688244304606,2.008781720464533E-5,50.916371671443294,3.875619958538628,0.0026754743337503947,2.412520760754763E-5,0.002431729924169119,2.008781720464533E-5,50.88911403559078,3.875619958538628,0.0012847494164285407,2.412520760754763E-5,6.024313619183331E-4,2.008781720464533E-5,57.5436546807764,3.875619958538628,0.0012846610324456801,2.412520760754763E-5,6.023824087506784E-4,2.008781720464533E-5,57.516397044923885,3.875619958538628,0.001595148027560006,2.0088568293557017E-5,6.8867661866534036E-6,-2.1293698182489607E-7,4.1394182517251465E-6,-3.9279208863263193E-7,C,20.4863208399218,-1.627802806230879,0.014053002,14.1,19.648375,0.15097834,4.07,3.22,51.4,7.39,6.52,15.0,01225-01310T,0,99.0,99.0,-,0,99.0,99.0,1995.9238,2450055.675407968,4.044067615179197,2450052.67806713,2450062.6526620374,0.8887667563501436
3187,2958,20.484845713407523,2.299828155260062E-5,-1.6350632717454339,1.205146352140863E-5,6.656970071508144E-4,2.5407526331042666E-5,5.258472139690999E-4,6.8867661866534036E-6,20.485227199554615,2.299828155260062E-5,-1.635673214984674,1.205146352140863E-5,0.00328294888476779,5.4157790583446646E-5,0.0023126931761705024,2.8377164907529346E-5,179.6235203737764,1.9734729911561644,0.003282912701473225,5.4157790583446646E-5,0.0023123694114708807,2.8377164907529346E-5,179.59610407092012,1.9734729911561644,0.0,5.4157790583446646E-5,0.0,2.8377164907529346E-5,0.0,1.9734729911561644,0.0,5.4157790583446646E-5,0.0,2.8377164907529346E-5,0.0,1.9734729911561644,0.001595148027560006,2.0088568293557017E-5,6.8867661866534036E-6,-2.1293698182489607E-7,4.1394182517251465E-6,-3.9279208863263193E-7,M,20.484908698310896,-1.6351471805793467,0.014053002,8.73,12.4258375,0.15135232,4.35,3.36,3.8,7.74,6.36,1.5,01225-01310T,0,99.0,99.0,-,0,99.0,99.0,1995.9244,2450055.9003452007,4.115376441548129,2450052.67806713,2450062.6526620374,0.377649445534396
3188,2959,20.482443888199004,7.031911256438914E-5,-1.220076018180279,5.542479535124278E-5,2.107058298709587E-4,1.6528447370302707E-5,1.4412127919305047E-4,7.318793009484634E-6,20.482443888199004,7.031911256438914E-5,-1.220076018180279,5.542479535124278E-5,0.0031418692424743447,1.7304535935805452E-4,0.0025723196433985454,1.204413998867547E-4,113.90645629041397,11.52975420692155,0.0031415483952530643,1.7304535935805452E-4,0.002572209695857534,1.204413998867547E-4,113.88594690643316,11.52975420692155,0.0021119740447562035,1.7304535935805452E-4,9.838277796684208E-4,1.204413998867547E-4,112.42706146210324,11.52975420692155,0.0021117512531319102,1.7304535935805452E-4,9.837890444990855E-4,1.204413998867547E-4,112.40655207812243,11.52975420692155,2.708808911950787E-4,1.5787712167486444E-5,6.8867661866534036E-6,-2.1293698182489607E-7,4.652713869290892E-6,4.126462158637878E-7,C,20.482262000007516,-1.2198805369441514,0.014053002,2.1799998,2.3607252,0.15448569,3.13,0.0,107.8,6.47,5.79,135.6,01225-01050M,1,0.5750333,20.543152,g,0,99.0,99.0,1995.8848,2450041.4522463577,3.9341623905399725,2450039.7135995375,2450052.679965278,0.9611476229722488
3191,2961,20.473543756570397,4.564634307943411E-5,-1.769878077881203,3.126716494707798E-5,5.307005208710493E-4,2.5276281970360404E-5,2.594786444510705E-4,6.8867661866534036E-6,20.473942580286387,4.564634307943411E-5,-1.7703872399148974,3.126716494707798E-5,0.0033135064896059893,1.0784267144495284E-4,0.0026609471180371875,7.310943732321095E-5,173.70954499420478,6.268226171249369,0.003313379482892325,1.0784267144495284E-4,0.002660602419183357,7.310943732321095E-5,173.67951921576642,6.268226171249369,0.0023053357227359557,1.0784267144495284E-4,0.0012981993460069417,7.310943732321095E-5,172.80603368510629,6.268226171249369,0.0023052421846562338,1.0784267144495284E-4,0.001298034090730094,7.310943732321095E-5,172.77600790666793,6.268226171249369,5.120198590315467E-4,1.1934388174480252E-5,6.8867661866534036E-6,-2.1293695340318664E-7,2.397564003331354E-6,-1.8536974266680772E-7,M,20.473724263545,-1.769986107131094,0.014053002,4.81,12.141031,0.15184191,9.58,5.3,178.7,11.52,7.57,178.9,01225-01570M,1,7.384189,22.04589,g,0,99.0,99.0,1995.9354,2450059.939545193,3.594727010200325,2450052.67806713,2450062.6526620374,0.7570450269991525
3193,2963,20.466426844273627,2.2829187260836128E-5,-1.656421484397634,2.2350088822251886E-5,3.1426814828267437E-4,1.2121529082095889E-5,3.087786655450306E-4,6.9148247413552805E-6,20.466426844273627,2.2829187260836128E-5,-1.656421484397634,2.2350088822251886E-5,0.0024183140069586272,5.520262628473191E-5,0.0023265414635133138,5.111301814985778E-5,52.97275125935277,23.908725397402485,0.002418176749009476,5.520262628473191E-5,0.0023263053588018067,5.111301814985778E-5,52.94444454954109,23.908725397402485,0.0,5.520262628473191E-5,0.0,5.111301814985778E-5,0.0,23.908725397402485,0.0,5.520262628473191E-5,0.0,5.111301814985778E-5,0.0,23.908725397402485,3.0699999995248504E-4,9.410738974748208E-6,6.8867661866534036E-6,-2.1293698182489607E-7,2.7693185984389856E-6,-1.270612131065718E-7,S,20.466453527173524,-1.6561694356275882,0.014053002,7.7,7.917047,0.15256178,1.49,0.0,56.5,6.44,5.52,6.5,01225-01310T,1,7.517359,20.683167,g,0,99.0,99.0,1995.9272,2450056.9360717735,4.224052000580523,2450052.67806713,2450062.6526620374,0.9124417483307778
3194,2964,20.467162864828495,8.418477867035815E-5,-1.025696462416518,8.371083423915356E-5,8.069477239790795E-5,1.183517922327222E-5,8.138625966949951E-5,6.87198615459308E-6,20.467162864828495,8.418477867035815E-5,-1.025696462416518,8.371083423915356E-5,0.002344732317052773,1.982549080530258E-4,0.0023376206780973364,1.9710867200102957E-4,100.70463059953507,0.017515513096867608,0.00234444485690106,1.982549080530258E-4,0.00233752341841414,1.9710867200102957E-4,100.68711508643821,0.017515513096867608,0.0,1.982549080530258E-4,0.0,1.9710867200102957E-4,0.0,0.017515513096867608,0.0,1.982549080530258E-4,0.0,1.9710867200102957E-4,0.0,0.017515513096867608,7.03249050203575E-5,6.890322351808462E-6,6.8867661866534036E-6,-2.1293696761404135E-7,9.89535124062968E-7,-2.2254494069784414E-7,S,20.467346574407504,-1.0255138437330986,0.014053002,1.92,1.4026349,0.1511921,0.0,0.0,19.8,6.22,4.06,9.9,01225-01050M,1,0.4678442,20.67813,g,0,99.0,99.0,1995.8795,2450039.5375124547,0.5356671754258303,2450038.713831019,2450040.7103009266,0.9324485104663778
3195,2965,20.458136204749557,3.1398185119040234E-5,-1.7662056743986425,3.852555777470491E-5,4.927145289679565E-4,3.0016110289907102E-5,2.625981019932916E-4,6.8867661866534036E-6,20.45830151957979,3.1398185119040234E-5,-1.76655395093913,3.852555777470491E-5,0.003067152930912611,9.094275143946572E-5,0.0027272042522357006,7.366384891348976E-5,96.86922090386847,10.464575221902544,0.0030666601645450943,9.094275143946572E-5,0.002727173283564211,7.366384891348976E-5,96.83878265167438,10.464575221902544,0.0020059862257068776,9.094275143946572E-5,0.0013270171270049667,7.366384891348976E-5,96.63972382505446,10.464575221902544,0.002005664636604275,9.094275143946572E-5,0.0013270016009294008,7.366384891348976E-5,96.60928557286037,10.464575221902544,4.6143750176085696E-4,1.2890612942536125E-5,6.8867661866534036E-6,-2.1293696761404135E-7,2.762986014204216E-6,-1.7498635429546994E-7,M,20.457745035981755,-1.7660943934080677,0.014053002,6.07,11.66024,0.1510341,5.96,5.2,101.7,8.31,7.98,159.7,01225-01570M,0,99.0,99.0,-,0,99.0,99.0,1995.9354,2450059.9460661667,3.428812446960101,2450052.67806713,2450062.6526620374,1.4634392698561998
3197,2967,20.433104137431176,2.921398004817219E-6,-1.592248386265882,2.9224525737199473E-6,0.002681917516654494,1.6918724815400167E-5,0.002471876597030453,6.8867661866534036E-6,20.43345627744166,2.921398004817219E-6,-1.5925863841951424,2.9224525737199473E-6,0.0024693261564768905,7.265750426719906E-6,0.0023294566425964783,6.4725893859600445E-6,45.117979389225376,2.043347784900049,0.0024692073308025956,7.265750426719906E-6,0.0023291880200052013,6.4725893859600445E-6,45.08984361787142,2.043347784900049,7.581186917223963E-4,7.265750426719906E-6,0.0,6.4725893859600445E-6,57.67140423336888,2.043347784900049,7.580558434547876E-4,7.265750426719906E-6,0.0,6.4725893859600445E-6,57.64326846201493,2.043347784900049,0.002634412598959944,1.9205629655666555E-5,6.8867661866534036E-6,-2.1293695340318664E-7,1.1534425539139193E-5,2.8916006158397067E-6,M,20.43313415685491,-1.591983373232628,0.014053002,66.75,78.283195,0.15305322,3.13,1.76,15.0,7.1,5.7,5.4,01225-01310T,0,99.0,99.0,-,0,99.0,99.0,1995.9216,2450054.877703754,5.708810771457023,2450040.70837963,2450060.6556712966,0.9601435403344294
3199,2969,20.41894046886467,9.561367770522493E-6,-1.3263072307727735,8.750295377514117E-6,7.658898044837113E-4,1.2046933927057881E-5,7.576098596384927E-4,6.902794745989163E-6,20.41894046886467,9.561367770522493E-6,-1.3263072307727735,8.750295377514117E-6,0.002417323721322502,2.2513769527548494E-5,0.0023118380108606415,2.0606426406543493E-5,88.15336572757397,8.511791831718732,0.002416934956036153,2.2513769527548494E-5,0.0023118379512026316,2.0606426406543493E-5,88.12960127069906,8.511791831718732,0.0,2.2513769527548494E-5,0.0,2.0606426406543493E-5,0.0,8.511791831718732,0.0,2.2513769527548494E-5,0.0,2.0606426406543493E-5,0.0,8.511791831718732,7.502757008113627E-4,1.0597182283818614E-5,6.8867661866534036E-6,-2.1293693919233192E-7,6.431300334952539E-6,-2.886127390411275E-7,S,20.41899566527298,-1.3260055616685766,0.014053002,23.64,24.337374,0.15119565,1.23,0.69,48.9,6.47,5.5,2.6,01225-01310T,1,0.06886287,21.581818,s,0,99.0,99.0,1995.8894,2450043.134832233,4.975497510565663,2450039.7135995375,2450052.679965278,1.1040282650723463
3200,2970,20.399689079428168,6.393842097060196E-5,-1.2954584646281404,6.242766927555478E-5,1.424315848340658E-4,1.3556970762532909E-5,1.2331054717054242E-4,7.073992462326945E-6,20.399689079428168,6.393842097060196E-5,-1.2954584646281404,6.242766927555478E-5,0.002749730646788178,1.7060687593281411E-4,0.0023221505406178667,1.2317220790419568E-4,132.86129512941204,15.006749618596512,0.0027495169276088795,1.7060687593281411E-4,0.002321941991071353,1.2317220790419568E-4,132.83764827056,15.006749618596512,0.001441212257459913,1.7060687593281411E-4,0.0,1.2317220790419568E-4,129.22789062890732,15.006749618596512,0.0014410849424659896,1.7060687593281411E-4,0.0,1.2317220790419568E-4,129.20424377005529,15.006749618596512,1.33287316329987E-4,8.21965786443175E-6,6.8867666414007545E-6,-2.1293693919233192E-7,1.2616668527698494E-6,-1.6144502978931996E-7,S,20.399850645029435,-1.2953471903619165,0.014053002,3.21,4.3161488,0.14791508,4.37,2.44,146.2,7.62,6.1,162.0,01225-01050M,0,99.0,99.0,-,0,99.0,99.0,1995.8865,2450042.05324489,4.0062939790116525,2450039.7135995375,2450052.679965278,0.7061146934808464
3201,2971,20.380845659186395,5.727181700609118E-5,-1.538445013805413,4.706433390683825E-5,7.479931869671511E-4,2.8663338647425982E-5,2.9111542049346377E-4,6.886765731906053E-6,20.381214789449256,5.727181700609118E-5,-1.5392670190152855,4.706433390683825E-5,0.004311419653358639,1.531538600515936E-4,0.002962568361390943,8.375720455223666E-5,34.50282972789274,4.339821195101449,0.004311276991558481,1.531538600515936E-4,0.00296214257203001,8.375720455223666E-5,34.47424200758378,4.339821195101449,0.0036033351547336986,1.531538600515936E-4,0.0018223522878572857,8.375720455223666E-5,35.25169451109193,4.339821195101449,0.0036032093600072883,1.531538600515936E-4,0.0018220936921382463,8.375720455223666E-5,35.22310679078297,4.339821195101449,8.624633184610615E-4,2.3327111204408057E-5,6.886765731906053E-6,-2.1293695340318664E-7,1.2327994909355766E-6,-2.03156474753996E-7,M,20.380053341720153,-1.5394083122615723,0.014053002,8.33,15.608441,0.15437943,8.45,1.15,73.6,10.09,6.42,70.6,01225-01310T,2,2.2193058,19.4883,s,0,99.0,99.0,1995.9159,2450052.8154651634,7.855233292713194,2450040.70837963,2450060.6556712966,4.489559560755769
3202,2971,20.37490760089304,1.3176779368566252E-4,-1.541177098641959,1.0034209976840051E-4,1.2978242546707116E-4,1.775605692129363E-5,8.134115916017974E-5,7.396770305136098E-6,20.37490760089304,1.3176779368566252E-4,-1.541177098641959,1.0034209976840051E-4,0.0032247030400255105,3.123793714980958E-4,0.0027352383164418806,2.3348882769010483E-4,100.15775860687658,24.703452957966416,0.003224126496760977,3.123793714980958E-4,0.002735238104799621,2.3348882769010483E-4,100.12896045685352,24.703452957966416,0.002239025342618254,3.123793714980958E-4,0.0013441811368356316,2.3348882769010483E-4,99.69487361921021,24.703452957966416,0.002238624920099607,3.123793714980958E-4,0.0013441810979823595,2.3348882769010483E-4,99.66607546918715,24.703452957966416,8.624633184610615E-4,2.3327111204408057E-5,6.886765731906053E-6,-2.1293695340318664E-7,1.2327994909355766E-6,-2.03156474753996E-7,C,20.374862397950945,-1.5407194951388032,0.026718775,1.32,3.6392524,0.15422009,9.9,5.66,111.3,11.36,8.43,115.3,01225-01310T,1,1.7487494,21.500135,g,0,99.0,99.0,1995.9161,2450052.901767883,7.955180322110725,2450040.70837963,2450060.6556712966,1.6553847336112661
3203,2972,20.362165994541485,4.367912092490649E-5,-1.4239678472006014,4.3199046922898256E-5,1.6993748385721528E-4,1.2378193636591337E-5,1.6316979666349123E-4,6.954646664398929E-6,20.362165994541485,4.367912092490649E-5,-1.4239678472006014,4.3199046922898256E-5,0.0024175048997711153,1.0379924987038367E-4,0.0023815600951439596,1.0076397372542456E-4,55.8221332433777,116.56481227622517,0.0024172279809745382,1.0379924987038367E-4,0.002381406200358009,1.0076397372542456E-4,55.79520858521761,116.56481227622517,6.42683819384368E-4,1.0379924987038367E-4,2.0720114208322782E-4,1.0076397372542456E-4,81.56135435683788,116.56481227622517,6.425730053219738E-4,1.0379924987038367E-4,2.0719974889294278E-4,1.0076397372542456E-4,81.53442969867778,116.56481227622517,1.6257885657247972E-4,8.70516322065539E-6,6.8867661866534036E-6,-2.1293695340318664E-7,1.5646122619727976E-6,-1.8012092084518372E-7,S,20.362175321567644,-1.4235833516986711,0.014053002,6.11,5.932748,0.15020487,0.88,0.0,177.2,6.46,5.19,179.4,01225-01310T,1,5.9880605,18.494421,g,0,99.0,99.0,1995.8955,2450045.356120093,7.0973823297386645,2450040.70837963,2450060.6556712966,1.3845907518302363
3204,2973,20.353202210216757,4.144507726117478E-5,-1.4249637825355974,3.5379680283793044E-5,1.8579550536112883E-4,1.2147780682383689E-5,1.820923335963827E-4,6.912639167949856E-6,20.353202210216757,4.144507726117478E-5,-1.4249637825355974,3.5379680283793044E-5,0.0024724554409426293,9.764773484866672E-5,0.0022813706786807206,8.324662010926295E-5,85.9287504643243,19.961732125784593,0.0024720115060490816,9.764773484866672E-5,0.002281364796376015,8.324662010926295E-5,85.90158413515917,19.961732125784593,0.0,9.764773484866672E-5,0.0,8.324662010926295E-5,0.0,19.961732125784593,0.0,9.764773484866672E-5,0.0,8.324662010926295E-5,0.0,19.961732125784593,1.7457391740096856E-4,8.59964209595464E-6,6.8867661866534036E-6,-2.1293693919233192E-7,1.7165418739750749E-6,-2.4345325755348313E-7,S,20.353267047342655,-1.4246500351479567,0.014053002,7.28,7.7252917,0.1493369,1.98,0.65,143.2,6.62,5.53,172.6,01225-01310T,2,0.21892016,14.886215,g,1,0.3325359,13.446,1995.895,2450045.1834236523,7.127408779066633,2450040.70837963,2450060.6556712966,1.1533417769174013
