_RAJ2000,_DEJ2000,_r,NVSS,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,S1.4,e_S1.4,l_MajAxis,MajAxis,l_MinAxis,MinAxis,f_resFlux,Source_id,Isl_id,RA,E_RA,DEC,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,RA_max,E_RA_max,DEC_max,E_DEC_max,Maj,E_Maj,Min,E_Min,PA,E_PA,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Separation
22.32875,-1.9270833,0.995366,012918-015537,01 29 18.90,-01 55 37.5,0.29,4.2,3.8,0.4,<,48.5,<,43.4,,16,16,22.32787739354932,4.7574106838214906E-5,-1.9276484608769473,4.7089942833260415E-5,1.952899524196348E-4,1.3904998518679844E-5,1.645005763968212E-4,7.146994155715879E-6,22.32787739354932,4.7574106838214906E-5,-1.9276484608769473,4.7089942833260415E-5,0.0026126664414384154,1.155953000168214E-4,0.002511897769173133,1.0716618133406567E-4,131.10045411289448,45.519407277284905,0.002612630837424398,1.155953000168214E-4,0.002511516921079587,1.0716618133406567E-4,131.1301213833421,45.519407277284905,0.001171777222440103,1.155953000168214E-4,8.381676401339988E-4,1.0716618133406567E-4,118.71321082570778,45.519407277284905,0.001171731491344319,1.155953000168214E-4,8.380618412277332E-4,1.0716618133406567E-4,118.7428780961554,45.519407277284905,1.9328942365536963E-4,9.064818590385221E-6,6.8867661866534036E-6,-2.1293698182489607E-7,3.741208147942795
22.356625,-0.9823333,0.934013,012925-005856,01 29 25.59,-00 58 56.4,0.36,5.4,3.1,0.4,<,54.4,<,49.3,,15,15,22.35741396490525,4.334571839367896E-5,-0.9836704641060168,3.889952504491741E-5,1.7087595261272307E-4,1.205309424599017E-5,1.6892600559942583E-4,6.901419426227632E-6,22.35741396490525,4.334571839367896E-5,-0.9836704641060168,3.889952504491741E-5,0.0024391219600528695,1.0275604057305856E-4,0.002292543480765311,9.082963097883394E-5,75.58868889699508,27.53578681147282,0.002438892396459064,1.0275604057305856E-4,0.0022924162462260892,9.082963097883394E-5,75.60433534782794,27.53578681147282,0.0,1.0275604057305856E-4,0.0,9.082963097883394E-5,0.0,27.53578681147282,0.0,1.0275604057305856E-4,0.0,9.082963097883394E-5,0.0,27.53578681147282,1.610346346642169E-4,8.21965786443175E-6,6.8867666414007545E-6,-2.1293693919233192E-7,5.5890394359004425
22.3602083,-1.2003889,0.870706,012926-011201,01 29 26.45,-01 12 01.4,0.39,6.3,2.8,0.4,<,57.0,<,52.2,,13,13,22.36056857663115,1.265059326893981E-4,-1.1999566646501896,9.298914983890111E-5,1.7435551379084728E-4,2.0016513038462014E-5,9.36304714965177E-5,7.447890103251173E-6,22.36056857663115,1.265059326893981E-4,-1.1999566646501896,9.298914983890111E-5,0.003517714677097748,2.983800515372721E-4,0.0029262865541353207,2.1829298323228514E-4,85.02373191805897,19.614110468509196,0.0035172843827172523,2.983800515372721E-4,0.0029262584004722822,2.1829298323228514E-4,85.04288449866061,19.614110468509196,0.002642573677563614,2.983800515372721E-4,0.0017013518198490403,2.1829298323228514E-4,85.73431327755652,19.614110468509196,0.002642248230531011,2.983800515372721E-4,0.0017013368694932314,2.1829298323228514E-4,85.75346585815817,19.614110468509196,1.6526112907832292E-4,9.55515705607422E-6,6.886765731906053E-6,-2.1293698182489607E-7,2.0255229858649737
22.367,-1.3732778,0.861355,012928-012223,01 29 28.08,-01 22 23.8,0.31,5.6,3.7,0.5,<,61.6,<,44.1,,12,12,22.36783109960974,1.9009321840107828E-5,-1.3713087215297535,1.8031840681147598E-5,4.312757356865194E-4,1.289065121252412E-5,3.9582211411843854E-4,7.023892055580046E-6,22.36783109960974,1.9009321840107828E-5,-1.3713087215297535,1.8031840681147598E-5,0.0025079597383358397,4.543088979773767E-5,0.002401553658675549,4.1746220234810115E-5,115.72070181228858,16.965639582671344,0.0025076959915017387,4.543088979773767E-5,0.002401495440449566,4.1746220234810115E-5,115.74276291985541,16.965639582671344,9.397246273749418E-4,4.543088979773767E-5,3.385133631609489E-4,4.1746220234810115E-5,108.36895906859279,16.965639582671344,9.396150070837872E-4,4.543088979773767E-5,3.3850904678735076E-4,4.1746220234810115E-5,108.39102017615961,16.965639582671344,4.36217840113299E-4,9.791122621337028E-6,6.886765731906053E-6,-2.1293693919233192E-7,7.693900276990404
22.421875,-1.5355556,0.931497,012941-013208,01 29 41.25,-01 32 08.0,0.34,5.6,3.1,0.4,<,52.4,<,48.3,,10,10,22.42184661368989,6.52258182172665E-5,-1.5345193084833901,5.650252522846095E-5,1.3619177215211742E-4,1.3120062794670688E-5,1.2250838317415526E-4,7.045745677058403E-6,22.42184661368989,6.52258182172665E-5,-1.5345193084833901,5.650252522846095E-5,0.0025944963599367175,1.557757556305956E-4,0.0023686362995484615,1.3048899615474314E-4,107.8068667392104,26.80085072710016,0.002594190840800166,1.557757556305956E-4,0.002368562356139268,1.3048899615474314E-4,107.8329994922666,26.80085072710016,0.0011563748941077828,1.557757556305956E-4,0.0,1.3048899615474314E-4,105.18632825009527,26.80085072710016,0.0011562325296857125,1.557757556305956E-4,0.0,1.3048899615474314E-4,105.21246100315146,26.80085072710016,1.2817583280805037E-4,7.762646601019405E-6,6.886765731906053E-6,-2.1293696761404135E-7,3.732047807896179
22.4288333,-1.6775278,0.973848,012942-014039,01 29 42.92,-01 40 39.1,0.25,3.9,4.5,0.5,<,48.9,<,38.8,,9,9,22.428723312277953,3.903476185884191E-5,-1.6780079875271974,3.818128003723891E-5,1.6145851135905358E-4,1.1305307092342033E-5,1.71097681774705E-4,6.777218369689375E-6,22.428723312277953,3.903476185884191E-5,-1.6780079875271974,3.818128003723891E-5,0.0023648192822461017,9.708953499055897E-5,0.0022059240693328075,8.430062707926772E-5,130.46756384587363,23.79346811540103,0.0023647107296317486,9.708953499055897E-5,0.002205669705788868,8.430062707926772E-5,130.49634142000878,23.79346811540103,0.0,9.708953499055897E-5,0.0,8.430062707926772E-5,0.0,23.79346811540103,0.0,9.708953499055897E-5,0.0,8.430062707926772E-5,0.0,23.79346811540103,1.5014228726035087E-4,8.546393290696326E-6,6.8867666414007545E-6,-2.1293693919233192E-7,1.773404689503204
22.4412917,-1.03475,0.992978,012945-010205,01 29 45.91,-01 02 05.1,0.04,0.7,31.0,1.0,<,19.7,<,16.0,,7,7,22.441501360594014,8.018471689152149E-6,-1.035148759256614,7.163382496324091E-6,9.711196922756357E-4,1.2361371055054362E-5,9.337462725942873E-4,6.948085541087194E-6,22.441501360594014,8.018471689152149E-6,-1.035148759256614,7.163382496324091E-6,0.002470000094298624,1.891875990876212E-5,0.0023276715477524804,1.682668445150167E-5,81.87632634517291,5.223077391684678,0.002469669123580307,1.891875990876212E-5,0.0023275916420408362,1.682668445150167E-5,81.894310245709,5.223077391684678,0.0,1.891875990876212E-5,0.0,1.682668445150167E-5,0.0,5.223077391684678,0.0,1.891875990876212E-5,0.0,1.682668445150167E-5,0.0,5.223077391684678,9.760814910091036E-4,1.1585012246794567E-5,6.886765731906053E-6,-2.1293696761404135E-7,1.6218076651443039
22.4452917,-0.9506667,1.027867,012946-005702,01 29 46.87,-00 57 02.4,0.14,2.4,7.2,0.5,<,35.8,<,29.2,,6,6,22.44530570328156,4.1097669202842354E-5,-0.9508659378240298,4.0627637070408894E-5,1.6902301917242878E-4,1.1949236115993025E-5,1.686937947772341E-4,6.888467012063177E-6,22.44530570328156,4.1097669202842354E-5,-0.9508659378240298,4.0627637070408894E-5,0.0023958324873394276,9.959470251631103E-5,0.00231190416928084,9.273357202104598E-5,49.56950751108131,47.063821728982475,0.0023957458217471485,9.959470251631103E-5,0.002311573405787177,9.273357202104598E-5,49.586090317214826,47.063821728982475,0.0,9.959470251631103E-5,0.0,9.273357202104598E-5,0.0,47.063821728982475,0.0,9.959470251631103E-5,0.0,9.273357202104598E-5,0.0,47.063821728982475,1.59624105956738E-4,8.329993779427223E-6,6.8867666414007545E-6,-2.1293693919233192E-7,0.7190250757934196
22.4574167,-1.0618889,0.999558,012949-010342,01 29 49.78,-01 03 42.8,0.49,9.1,2.6,0.5,<,85.6,<,57.0,,5,5,22.45806695569405,1.652533688336722E-4,-1.0590451903194595,1.8860559616561514E-4,4.8672829227058076E-5,1.3330540384566175E-5,4.298279914749043E-5,7.061271965099277E-6,22.45806695569405,1.652533688336722E-4,-1.0590451903194595,1.8860559616561514E-4,0.0026699749755232584,4.662570481227726E-4,0.0023445562657632008,3.623422143739297E-4,28.8890792206404,54.63288045044973,0.00266995625667786,4.662570481227726E-4,0.0023441717742881665,3.623422143739297E-4,28.907784346579405,54.63288045044973,0.0012281588548914801,4.662570481227726E-4,2.3924059828276458E-4,3.623422143739297E-4,33.21450877991428,54.63288045044973,0.001228142883172624,4.662570481227726E-4,2.392027977575067E-4,3.623422143739297E-4,33.23321390585329,54.63288045044973,3.878777349345007E-5,7.150425803397972E-6,6.8867666414007545E-6,-2.1293693919233192E-7,10.501498277214012
22.47325,-1.1978056,0.982307,012953-011152,01 29 53.58,-01 11 52.1,0.44,8.9,3.3,0.5,<,96.5,<,49.3,,3,3,22.474390410719305,7.955992934533501E-5,-1.1983423034976939,8.53788451030622E-5,1.1801227812000692E-4,1.4264036661895646E-5,9.650670149030547E-5,7.1807066410732645E-6,22.474390410719305,7.955992934533501E-5,-1.1983423034976939,8.53788451030622E-5,0.0026932179541423887,2.0684756086477963E-4,0.002509989327176961,1.8093075526776198E-4,150.99828227165517,44.39473403831152,0.002693044149253724,2.0684756086477963E-4,0.0025097353646201808,1.8093075526776198E-4,151.01978882443473,44.39473403831152,0.0013001290611362566,2.0684756086477963E-4,8.961554356391566E-4,1.8093075526776198E-4,142.0008723040058,44.39473403831152,0.001300011540768674,2.0684756086477963E-4,8.960879332538551E-4,1.8093075526776198E-4,142.02237885678534,44.39473403831152,1.1519469273995943E-4,8.492810359402148E-6,6.8867666414007545E-6,-2.1293693919233192E-7,4.536598084334213
22.4805417,-1.3665,0.974844,012955-012159,01 29 55.33,-01 21 59.4,0.03,0.6,67.4,2.1,<,18.8,<,14.4,,2,2,22.480403169130824,9.66697543630566E-6,-1.3666875937637595,5.244914046318824E-6,0.0023941269385369746,2.297754710288734E-5,0.0014212185855965742,6.8867661866534036E-6,22.48074853040378,9.66697543630566E-6,-1.3667856524452526,5.244914046318824E-6,0.003516650216022744,2.2771425058579743E-5,0.002490706628201353,1.2337110662759794E-5,1.7176980719234414,0.8052086476300451,0.0035166498723950912,2.2771425058579743E-5,0.002490301060323645,1.2337110662759794E-5,1.742369061333818,0.8052086476300451,0.002586715236336476,2.2771425058579743E-5,9.051756961710809E-4,1.2337110662759794E-5,1.550223199093876,0.8052086476300451,0.002586715040443091,2.2771425058579743E-5,9.050282844259519E-4,1.2337110662759794E-5,1.5748941885042524,0.8052086476300451,0.0024608986533193006,2.1086395507365588E-5,6.8867661866534036E-6,-2.1293698182489607E-7,0.8394356025977779
22.5242083,-1.3838889,1.018631,013005-012302,01 30 05.81,-01 23 02.0,0.24,4.2,4.4,0.5,<,47.5,<,39.1,,1,1,22.52318977248942,5.130439025858397E-5,-1.38370554834123,4.885946031584259E-5,1.4846063882686432E-4,1.242021104423233E-5,1.420102220462563E-4,6.95929612679722E-6,22.52318977248942,5.130439025858397E-5,-1.38370554834123,4.885946031584259E-5,0.002449207894878535,1.2222113740891264E-4,0.002359633196341378,1.1355735004953779E-4,114.21229491443935,54.437947156468695,0.002448851359831203,1.2222113740891264E-4,0.002359559726350456,1.1355735004953779E-4,114.23830598127961,54.437947156468695,0.0,1.2222113740891264E-4,0.0,1.1355735004953779E-4,0.0,54.437947156468695,0.0,1.2222113740891264E-4,0.0,1.1355735004953779E-4,0.0,54.437947156468695,1.4027595494223768E-4,7.644126052647597E-6,6.8867661866534036E-6,-2.1293695340318664E-7,3.7245842756046326
22.5467917,-1.38475,1.041219,013011-012305,01 30 11.23,-01 23 05.1,0.1,1.5,10.4,0.5,<,26.0,<,24.0,,0,0,22.54572160889584,8.284843040280766E-5,-1.385026881391401,1.1217977874950763E-4,1.8364369915475302E-4,1.9185239009810482E-5,1.0388765158505986E-4,7.404513673240669E-6,22.54572160889584,8.284843040280766E-5,-1.385026881391401,1.1217977874950763E-4,0.0035230260767478063,2.7380736660971816E-4,0.0027738177306755956,1.8130670630076814E-4,20.519407391692155,13.901192484040251,0.0035229413380826156,2.7380736660971816E-4,0.0027733735743469203,1.8130670630076814E-4,20.545987746653964,13.901192484040251,0.002599418436939168,2.7380736660971816E-4,0.0015127996348223499,1.8130670630076814E-4,21.492706307591657,13.901192484040251,0.002599350331698336,2.7380736660971816E-4,0.0015125606459104025,1.8130670630076814E-4,21.519286662553466,13.901192484040251,1.1483105691524457E-4,7.821233444251263E-6,6.886765731906053E-6,-2.1293696761404135E-7,3.978104914717305
